# ll                            TT_ab/TT                EE_ab/EE
9.230000000000000000e+02 1.007934725918995467e+00 9.936804495714997021e-01
9.240000000000000000e+02 1.007930690859873080e+00 9.937984936908573763e-01
9.250000000000000000e+02 1.007945334869377207e+00 9.938978721426426910e-01
9.260000000000000000e+02 1.008026380749664996e+00 9.940255921878314860e-01
9.270000000000000000e+02 1.007987111717518314e+00 9.941266850156569301e-01
9.280000000000000000e+02 1.008037963579026419e+00 9.942102888905977043e-01
9.290000000000000000e+02 1.008010806892321920e+00 9.943773265878754763e-01
9.300000000000000000e+02 1.008040023709688926e+00 9.944552364102205999e-01
9.310000000000000000e+02 1.008085313938393623e+00 9.945521449209995257e-01
9.320000000000000000e+02 1.008011134837773604e+00 9.947285078785811363e-01
9.330000000000000000e+02 1.008056301631079510e+00 9.947897893754280574e-01
9.340000000000000000e+02 1.008081805404891451e+00 9.949052762578566300e-01
9.350000000000000000e+02 1.008066133182486279e+00 9.950618306919272182e-01
9.360000000000000000e+02 1.008059640874235496e+00 9.951402108265912094e-01
9.370000000000000000e+02 1.008054170680539263e+00 9.952471192442093884e-01
9.380000000000000000e+02 1.008031212351368167e+00 9.953824251701821613e-01
9.390000000000000000e+02 1.008073822235205919e+00 9.955137645970457694e-01
9.400000000000000000e+02 1.008047662858549298e+00 9.956186197193676035e-01
9.410000000000000000e+02 1.008049512621151944e+00 9.957456545551004456e-01
9.420000000000000000e+02 1.008002192597763358e+00 9.958720440048103306e-01
9.430000000000000000e+02 1.007935589859584313e+00 9.959663620893085545e-01
9.440000000000000000e+02 1.007985446988223677e+00 9.961045300886683940e-01
9.450000000000000000e+02 1.007958366871708922e+00 9.962332437532369633e-01
9.460000000000000000e+02 1.007930618337552042e+00 9.963436023223891658e-01
9.470000000000000000e+02 1.007979399102959306e+00 9.964530867550956961e-01
9.480000000000000000e+02 1.007909430641339199e+00 9.965738714445000479e-01
9.490000000000000000e+02 1.007849621873811774e+00 9.967108629076274484e-01
9.500000000000000000e+02 1.007857590105411871e+00 9.968314953727643868e-01
9.510000000000000000e+02 1.007774091231107949e+00 9.969198328642676632e-01
9.520000000000000000e+02 1.007783189604518181e+00 9.970737215016814980e-01
9.530000000000000000e+02 1.007705147268051604e+00 9.971974371312681829e-01
9.540000000000000000e+02 1.007675657675040526e+00 9.972964174504094226e-01
9.550000000000000000e+02 1.007733418463719222e+00 9.974453053838493455e-01
9.560000000000000000e+02 1.007592762034802858e+00 9.975484207490313837e-01
9.570000000000000000e+02 1.007537272483917334e+00 9.977063407473930612e-01
9.580000000000000000e+02 1.007533516215169067e+00 9.978185417960686587e-01
9.590000000000000000e+02 1.007438524146562875e+00 9.979134457903030553e-01
9.600000000000000000e+02 1.007438421780552318e+00 9.980474044940434997e-01
9.610000000000000000e+02 1.007353525259093496e+00 9.981707357843919715e-01
9.620000000000000000e+02 1.007292372948372261e+00 9.982897064261876396e-01
9.630000000000000000e+02 1.007210381202738425e+00 9.984292248792651092e-01
9.640000000000000000e+02 1.007178999160686539e+00 9.985506382782687318e-01
9.650000000000000000e+02 1.007173734335646387e+00 9.986500162887960164e-01
9.660000000000000000e+02 1.007007529830982406e+00 9.987825129911005462e-01
9.670000000000000000e+02 1.007008745230861368e+00 9.989318095440590239e-01
9.680000000000000000e+02 1.006933594754302330e+00 9.990408203893615946e-01
9.690000000000000000e+02 1.006765470872890367e+00 9.991556909555413535e-01
9.700000000000000000e+02 1.006808435911674460e+00 9.992821145598776988e-01
9.710000000000000000e+02 1.006770286622820532e+00 9.994177325938400358e-01
9.720000000000000000e+02 1.006612589387208212e+00 9.995657170550806825e-01
9.730000000000000000e+02 1.006546293980474571e+00 9.996503464990234011e-01
9.740000000000000000e+02 1.006452105710121891e+00 9.997748182690202601e-01
9.750000000000000000e+02 1.006368052713072947e+00 9.999308307829856135e-01
9.760000000000000000e+02 1.006260020041152892e+00 1.000048270159839658e+00
9.770000000000000000e+02 1.006229035582634435e+00 1.000153999459102883e+00
9.780000000000000000e+02 1.006139803059162618e+00 1.000276974582954725e+00
9.790000000000000000e+02 1.005962106712493309e+00 1.000405488439188861e+00
9.800000000000000000e+02 1.005944813262691584e+00 1.000557574575539288e+00
9.810000000000000000e+02 1.005845708010620010e+00 1.000672698815672668e+00
9.820000000000000000e+02 1.005662580090998404e+00 1.000780110707872650e+00
9.830000000000000000e+02 1.005644246309063572e+00 1.000953721476012248e+00
9.840000000000000000e+02 1.005528081060364398e+00 1.001064708311753426e+00
9.850000000000000000e+02 1.005386439454618364e+00 1.001163730244371441e+00
9.860000000000000000e+02 1.005434093393593686e+00 1.001307483835293999e+00
9.870000000000000000e+02 1.005240128556742496e+00 1.001414598082502216e+00
9.880000000000000000e+02 1.005068153582763024e+00 1.001558533122313355e+00
9.890000000000000000e+02 1.005038130712325284e+00 1.001657225126947104e+00
9.900000000000000000e+02 1.004912279052794677e+00 1.001770663022414576e+00
9.910000000000000000e+02 1.004767625810837117e+00 1.001936126593391041e+00
9.920000000000000000e+02 1.004786143668399356e+00 1.002076830186545031e+00
9.930000000000000000e+02 1.004673927966425628e+00 1.002200585023286239e+00
9.940000000000000000e+02 1.004404703324970116e+00 1.002288259966449768e+00
9.950000000000000000e+02 1.004370233341987717e+00 1.002473642768513251e+00
9.960000000000000000e+02 1.004318219291959746e+00 1.002569622405245608e+00
9.970000000000000000e+02 1.004096240392856831e+00 1.002665775700427586e+00
9.980000000000000000e+02 1.004045158897866497e+00 1.002852989282608576e+00
9.990000000000000000e+02 1.003994535324632009e+00 1.002944052562656063e+00
1.000000000000000000e+03 1.003766615533447260e+00 1.003067831010811206e+00
1.001000000000000000e+03 1.003716165936757276e+00 1.003227099794575583e+00
1.002000000000000000e+03 1.003653003751455275e+00 1.003349460661094872e+00
1.003000000000000000e+03 1.003459383381466896e+00 1.003455623873508173e+00
1.004000000000000000e+03 1.003264180814995354e+00 1.003601743542248848e+00
1.005000000000000000e+03 1.003199543085570689e+00 1.003743322338826793e+00
1.006000000000000000e+03 1.003140477939388431e+00 1.003869469576897266e+00
1.007000000000000000e+03 1.003194043810601510e+00 1.004000563983524774e+00
1.008000000000000000e+03 1.003056084005242043e+00 1.004134010264543297e+00
1.009000000000000000e+03 1.002766806746639539e+00 1.004259549779944694e+00
1.010000000000000000e+03 1.002729512951751056e+00 1.004353329638574932e+00
1.011000000000000000e+03 1.002640196038420362e+00 1.004520389681671677e+00
1.012000000000000000e+03 1.002503288416787486e+00 1.004638720733307622e+00
1.013000000000000000e+03 1.002336034346359428e+00 1.004749692893594171e+00
1.014000000000000000e+03 1.002334515122184966e+00 1.004876782919694511e+00
1.015000000000000000e+03 1.002240585786402294e+00 1.005024582427790580e+00
1.016000000000000000e+03 1.002077939355895619e+00 1.005151005086920346e+00
1.017000000000000000e+03 1.002008005062839269e+00 1.005282502417314427e+00
1.018000000000000000e+03 1.001906900718201099e+00 1.005423491024715510e+00
1.019000000000000000e+03 1.001836252148783135e+00 1.005531938589750318e+00
1.020000000000000000e+03 1.001673630271980864e+00 1.005699245276750142e+00
1.021000000000000000e+03 1.001574470832046870e+00 1.005816841834950681e+00
1.022000000000000000e+03 1.001585408852112780e+00 1.005942012842059530e+00
1.023000000000000000e+03 1.001365928766610791e+00 1.006097187333365728e+00
1.024000000000000000e+03 1.001410253433852482e+00 1.006208018481451250e+00
1.025000000000000000e+03 1.001175993416899335e+00 1.006332317688783951e+00
1.026000000000000000e+03 1.000972199392019535e+00 1.006457226807479843e+00
1.027000000000000000e+03 1.001196838987097104e+00 1.006577480669386571e+00
1.028000000000000000e+03 1.001050644440420134e+00 1.006726509879095621e+00
1.029000000000000000e+03 1.000861121138237442e+00 1.006851871909464124e+00
1.030000000000000000e+03 1.000942222115003277e+00 1.006980700535785811e+00
1.031000000000000000e+03 1.000806993862530136e+00 1.007132149081308325e+00
1.032000000000000000e+03 1.000719474429526246e+00 1.007278634577887466e+00
1.033000000000000000e+03 1.000656193424646290e+00 1.007360082695248904e+00
1.034000000000000000e+03 1.000451220960620669e+00 1.007488769909950621e+00
1.035000000000000000e+03 1.000514180982594370e+00 1.007659364024732884e+00
1.036000000000000000e+03 1.000471275122233106e+00 1.007785050723965181e+00
1.037000000000000000e+03 1.000309941045628870e+00 1.007907000974445744e+00
1.038000000000000000e+03 1.000182049262574591e+00 1.008023690067590739e+00
1.039000000000000000e+03 1.000314085912261897e+00 1.008178623374432981e+00
1.040000000000000000e+03 1.000193841080510238e+00 1.008279434242447481e+00
1.041000000000000000e+03 1.000004203625943999e+00 1.008412246924665912e+00
1.042000000000000000e+03 1.000072207683822878e+00 1.008565165315885581e+00
1.043000000000000000e+03 9.999998804273280140e-01 1.008704132980540624e+00
1.044000000000000000e+03 9.999590873020167692e-01 1.008811360188375250e+00
1.045000000000000000e+03 9.999331197109359026e-01 1.008908878001854692e+00
1.046000000000000000e+03 9.998177548377471524e-01 1.009089059152150192e+00
1.047000000000000000e+03 9.997747162944328192e-01 1.009217941148373043e+00
1.048000000000000000e+03 9.998049061286121697e-01 1.009315704838005034e+00
1.049000000000000000e+03 9.997417702926648664e-01 1.009432428294532613e+00
1.050000000000000000e+03 9.997085360733871662e-01 1.009604514182726787e+00
1.051000000000000000e+03 9.996497544633996535e-01 1.009727483633097167e+00
1.052000000000000000e+03 9.996649731772705438e-01 1.009832895064523672e+00
1.053000000000000000e+03 9.996795395435975617e-01 1.009984004846020467e+00
1.054000000000000000e+03 9.996235135981296205e-01 1.010074528312163045e+00
1.055000000000000000e+03 9.995811303313413276e-01 1.010195748920643455e+00
1.056000000000000000e+03 9.995565425330078524e-01 1.010359777049388841e+00
1.057000000000000000e+03 9.994478808146293192e-01 1.010430601807732254e+00
1.058000000000000000e+03 9.993922879345694676e-01 1.010567207651870802e+00
1.059000000000000000e+03 9.994772655115495841e-01 1.010735995409241195e+00
1.060000000000000000e+03 9.994823531734317035e-01 1.010823056356117799e+00
1.061000000000000000e+03 9.993983245403567084e-01 1.010933509416783727e+00
1.062000000000000000e+03 9.994850297775047521e-01 1.011045109302716183e+00
1.063000000000000000e+03 9.995092472523968707e-01 1.011141733652634711e+00
1.064000000000000000e+03 9.993475475092982174e-01 1.011310738323801361e+00
1.065000000000000000e+03 9.994613521745855378e-01 1.011420780581412604e+00
1.066000000000000000e+03 9.994548435328737268e-01 1.011510141388213269e+00
1.067000000000000000e+03 9.993892349514237328e-01 1.011652491572109680e+00
1.068000000000000000e+03 9.994161847667728527e-01 1.011720202168887583e+00
1.069000000000000000e+03 9.993966163488111620e-01 1.011837822195444936e+00
1.070000000000000000e+03 9.994704522244785005e-01 1.011946499519020159e+00
1.071000000000000000e+03 9.994791057050672611e-01 1.012054685923738484e+00
1.072000000000000000e+03 9.993922890691979699e-01 1.012186393559774134e+00
1.073000000000000000e+03 9.994903755788677735e-01 1.012238628292864817e+00
1.074000000000000000e+03 9.994678048522334102e-01 1.012376374931861278e+00
1.075000000000000000e+03 9.994813536232616258e-01 1.012484696722693700e+00
1.076000000000000000e+03 9.994701379343626790e-01 1.012525675213287402e+00
1.077000000000000000e+03 9.995226506789526288e-01 1.012646039837873380e+00
1.078000000000000000e+03 9.996034446573961452e-01 1.012754885188440257e+00
1.079000000000000000e+03 9.995071748567359027e-01 1.012841946224226852e+00
1.080000000000000000e+03 9.995708626303373423e-01 1.012920177208568528e+00
1.081000000000000000e+03 9.996902051086788976e-01 1.012943005225368731e+00
1.082000000000000000e+03 9.996839002107679173e-01 1.013079684327847119e+00
1.083000000000000000e+03 9.996065877863177240e-01 1.013188300592996915e+00
1.084000000000000000e+03 9.996807920419990001e-01 1.013182830555513503e+00
1.085000000000000000e+03 9.997356043499514566e-01 1.013289925623561460e+00
1.086000000000000000e+03 9.997155151959921104e-01 1.013314713600751649e+00
1.087000000000000000e+03 9.997563801230499037e-01 1.013431912062185747e+00
1.088000000000000000e+03 9.998844924511850474e-01 1.013524403012231234e+00
1.089000000000000000e+03 9.998576229684646988e-01 1.013500544647395030e+00
1.090000000000000000e+03 9.998500634122535757e-01 1.013565312219841141e+00
1.091000000000000000e+03 9.999194592027662587e-01 1.013659189403718575e+00
1.092000000000000000e+03 9.999175597171510166e-01 1.013684187077546817e+00
1.093000000000000000e+03 1.000122495431795766e+00 1.013681155909362808e+00
1.094000000000000000e+03 1.000079819942207182e+00 1.013711296558456709e+00
1.095000000000000000e+03 1.000055243703559249e+00 1.013772364043469265e+00
1.096000000000000000e+03 1.000204377497806441e+00 1.013814593862707447e+00
1.097000000000000000e+03 1.000150117055730536e+00 1.013753650041087084e+00
1.098000000000000000e+03 1.000225519183439271e+00 1.013819642715648728e+00
1.099000000000000000e+03 1.000239390555449415e+00 1.013766092494303050e+00
1.100000000000000000e+03 1.000369408654494308e+00 1.013751279068810573e+00
1.101000000000000000e+03 1.000348304468253513e+00 1.013837684314472964e+00
1.102000000000000000e+03 1.000308710657233924e+00 1.013781776827535674e+00
1.103000000000000000e+03 1.000492694967808571e+00 1.013712551582781174e+00
1.104000000000000000e+03 1.000561274347971041e+00 1.013659872441176946e+00
1.105000000000000000e+03 1.000612577464498498e+00 1.013692016284492459e+00
1.106000000000000000e+03 1.000594714967051102e+00 1.013676548621695206e+00
1.107000000000000000e+03 1.000617262641128935e+00 1.013589291781409996e+00
1.108000000000000000e+03 1.000800225052397074e+00 1.013652826271913998e+00
1.109000000000000000e+03 1.000805839430472188e+00 1.013502922682366192e+00
1.110000000000000000e+03 1.000854751123265052e+00 1.013352635262197765e+00
1.111000000000000000e+03 1.000906231438585481e+00 1.013381446923450779e+00
1.112000000000000000e+03 1.000905263724789496e+00 1.013190905929966856e+00
1.113000000000000000e+03 1.001110052694881736e+00 1.013139649881915627e+00
1.114000000000000000e+03 1.001050160583767612e+00 1.013076892709806609e+00
1.115000000000000000e+03 1.001084546423080424e+00 1.012894374752019377e+00
1.116000000000000000e+03 1.001258750501888395e+00 1.012802658351469987e+00
1.117000000000000000e+03 1.001285671196719740e+00 1.012616793849475672e+00
1.118000000000000000e+03 1.001255513501617234e+00 1.012492399573963864e+00
1.119000000000000000e+03 1.001348201535181337e+00 1.012367425509606012e+00
1.120000000000000000e+03 1.001512617118434978e+00 1.012148383434680055e+00
1.121000000000000000e+03 1.001520964026951122e+00 1.012074112962636718e+00
1.122000000000000000e+03 1.001575427629670001e+00 1.011869779392544855e+00
1.123000000000000000e+03 1.001601417485675993e+00 1.011608731267056083e+00
1.124000000000000000e+03 1.001696059208364797e+00 1.011459146790094632e+00
1.125000000000000000e+03 1.001797992072804622e+00 1.011282877624375631e+00
1.126000000000000000e+03 1.001803528425704082e+00 1.011062944507122419e+00
1.127000000000000000e+03 1.001933180252640776e+00 1.010798498202777784e+00
1.128000000000000000e+03 1.001917944839268548e+00 1.010501308213177962e+00
1.129000000000000000e+03 1.002104780758562574e+00 1.010332852678890836e+00
1.130000000000000000e+03 1.002137705517041288e+00 1.010061639612200857e+00
1.131000000000000000e+03 1.002076826556999922e+00 1.009820756368408956e+00
1.132000000000000000e+03 1.002288428548737675e+00 1.009516473465131181e+00
1.133000000000000000e+03 1.002273076353974890e+00 1.009176639646616858e+00
1.134000000000000000e+03 1.002382117307470955e+00 1.008994283793833713e+00
1.135000000000000000e+03 1.002477689907688374e+00 1.008621370116020488e+00
1.136000000000000000e+03 1.002505088775784037e+00 1.008366500572902780e+00
1.137000000000000000e+03 1.002562131379014287e+00 1.008014064723885106e+00
1.138000000000000000e+03 1.002570417144167836e+00 1.007668365091882956e+00
1.139000000000000000e+03 1.002744845076057878e+00 1.007351717271693037e+00
1.140000000000000000e+03 1.002821648630149776e+00 1.007106084690714942e+00
1.141000000000000000e+03 1.002867261521099174e+00 1.006743616787993512e+00
1.142000000000000000e+03 1.002877132780358949e+00 1.006282521113478046e+00
1.143000000000000000e+03 1.003063794773042749e+00 1.006062555522651669e+00
1.144000000000000000e+03 1.003099670030630497e+00 1.005650121173057077e+00
1.145000000000000000e+03 1.003045411505685491e+00 1.005266996191569451e+00
1.146000000000000000e+03 1.003240501444792487e+00 1.004930352285856365e+00
1.147000000000000000e+03 1.003316643469328806e+00 1.004592170701574361e+00
1.148000000000000000e+03 1.003359379961746622e+00 1.004190473234281011e+00
1.149000000000000000e+03 1.003395168277736005e+00 1.003785040693297770e+00
1.150000000000000000e+03 1.003493420333283037e+00 1.003437555799754355e+00
1.151000000000000000e+03 1.003615555432293416e+00 1.003087790380625677e+00
1.152000000000000000e+03 1.003582188831597888e+00 1.002674770929171899e+00
1.153000000000000000e+03 1.003619522362692029e+00 1.002264249393888029e+00
1.154000000000000000e+03 1.003795612319698272e+00 1.001896438628661068e+00
1.155000000000000000e+03 1.003883329197420071e+00 1.001592568406665329e+00
1.156000000000000000e+03 1.003922281208644129e+00 1.001228408205188991e+00
1.157000000000000000e+03 1.003980762712764152e+00 1.000797271738309124e+00
1.158000000000000000e+03 1.004011323978527548e+00 1.000450103840848870e+00
1.159000000000000000e+03 1.004137362961304181e+00 1.000081050600353683e+00
1.160000000000000000e+03 1.004181318504896225e+00 9.997198238425020200e-01
1.161000000000000000e+03 1.004192100260864695e+00 9.993566487964811174e-01
1.162000000000000000e+03 1.004419005434971313e+00 9.990022133444355079e-01
1.163000000000000000e+03 1.004364728272991725e+00 9.986264365593886527e-01
1.164000000000000000e+03 1.004402613893396579e+00 9.983402809354593455e-01
1.165000000000000000e+03 1.004628852604789291e+00 9.979735299360216194e-01
1.166000000000000000e+03 1.004564570551510716e+00 9.976146343487285462e-01
1.167000000000000000e+03 1.004650349199795789e+00 9.973235769272343898e-01
1.168000000000000000e+03 1.004704022338156255e+00 9.970131553317467255e-01
1.169000000000000000e+03 1.004740706800376859e+00 9.967323043154692197e-01
1.170000000000000000e+03 1.004878466689816063e+00 9.963739121267952692e-01
1.171000000000000000e+03 1.004914848109299763e+00 9.960825811406628372e-01
1.172000000000000000e+03 1.004977682510803438e+00 9.958619686627475653e-01
1.173000000000000000e+03 1.005040742731560854e+00 9.955509149351511322e-01
1.174000000000000000e+03 1.005078543210839559e+00 9.953204884718508394e-01
1.175000000000000000e+03 1.005222014945692077e+00 9.951160559941003569e-01
1.176000000000000000e+03 1.005256114099830178e+00 9.947518584684594822e-01
1.177000000000000000e+03 1.005343140796929102e+00 9.945665721161661699e-01
1.178000000000000000e+03 1.005328673328828915e+00 9.943138838569461901e-01
1.179000000000000000e+03 1.005384505500552805e+00 9.939525673022144847e-01
1.180000000000000000e+03 1.005549149341476323e+00 9.938972403146907331e-01
1.181000000000000000e+03 1.005507156205882380e+00 9.936566701176802185e-01
1.182000000000000000e+03 1.005600399850300031e+00 9.934263727353785933e-01
1.183000000000000000e+03 1.005657194502919349e+00 9.933659911729363357e-01
1.184000000000000000e+03 1.005726954601685819e+00 9.930823475689725122e-01
1.185000000000000000e+03 1.005786675182341883e+00 9.928879525419387342e-01
1.186000000000000000e+03 1.005876992940841763e+00 9.928068253357849038e-01
1.187000000000000000e+03 1.005859798403382355e+00 9.926407253539710762e-01
1.188000000000000000e+03 1.005945174294526234e+00 9.925070999055009002e-01
1.189000000000000000e+03 1.006031375445083142e+00 9.923511440816115137e-01
1.190000000000000000e+03 1.006016142872985242e+00 9.922746018779794452e-01
1.191000000000000000e+03 1.006105229225558340e+00 9.921336672080797170e-01
1.192000000000000000e+03 1.006186270171098407e+00 9.919825498482811588e-01
1.193000000000000000e+03 1.006200080665657248e+00 9.919580930188310885e-01
1.194000000000000000e+03 1.006185413263767980e+00 9.918655300071513858e-01
1.195000000000000000e+03 1.006354446637156341e+00 9.917303143611194693e-01
1.196000000000000000e+03 1.006442216682778446e+00 9.916502202053764092e-01
1.197000000000000000e+03 1.006367144162892746e+00 9.916114557157797993e-01
1.198000000000000000e+03 1.006397376748399575e+00 9.915652189183925547e-01
1.199000000000000000e+03 1.006485362473015899e+00 9.915187971335859274e-01
1.200000000000000000e+03 1.006555714872929608e+00 9.914911865928441870e-01
1.201000000000000000e+03 1.006645340942444067e+00 9.913995207625783124e-01
1.202000000000000000e+03 1.006679830732864600e+00 9.913654489918701795e-01
1.203000000000000000e+03 1.006598434458860103e+00 9.913679926067602288e-01
1.204000000000000000e+03 1.006711360358783836e+00 9.913632154740709135e-01
1.205000000000000000e+03 1.006814521100270143e+00 9.913563480445283238e-01
1.206000000000000000e+03 1.006767318748402751e+00 9.913694889889226314e-01
1.207000000000000000e+03 1.006676048502358034e+00 9.913098945163905107e-01
1.208000000000000000e+03 1.006909919276019139e+00 9.913445286565056858e-01
1.209000000000000000e+03 1.006883785689169253e+00 9.914413075370399620e-01
1.210000000000000000e+03 1.006914038202421757e+00 9.913732985406422671e-01
1.211000000000000000e+03 1.006977249121427054e+00 9.913697775279219915e-01
1.212000000000000000e+03 1.006925221627766875e+00 9.914544721770506275e-01
1.213000000000000000e+03 1.007027268054705438e+00 9.914724462977596575e-01
1.214000000000000000e+03 1.006972543489524696e+00 9.914928043097678279e-01
1.215000000000000000e+03 1.006978084434888121e+00 9.915691783136992843e-01
1.216000000000000000e+03 1.007142135174110553e+00 9.915873021782216634e-01
1.217000000000000000e+03 1.007168119365768444e+00 9.916105867932649698e-01
1.218000000000000000e+03 1.007108136263302756e+00 9.916702399256159817e-01
1.219000000000000000e+03 1.007178259647367957e+00 9.917432215587023148e-01
1.220000000000000000e+03 1.007131514720390530e+00 9.918847468193323635e-01
1.221000000000000000e+03 1.007172878609406519e+00 9.918930283514563184e-01
1.222000000000000000e+03 1.007192331078252456e+00 9.918715991842436130e-01
1.223000000000000000e+03 1.007248107021520012e+00 9.920999528981171434e-01
1.224000000000000000e+03 1.007217845105495835e+00 9.921501052631842565e-01
1.225000000000000000e+03 1.007206783745115741e+00 9.921744797406752969e-01
1.226000000000000000e+03 1.007165241684802925e+00 9.923153299769682523e-01
1.227000000000000000e+03 1.007225159610207976e+00 9.923219101470609482e-01
1.228000000000000000e+03 1.007238200053926169e+00 9.924313863669144142e-01
1.229000000000000000e+03 1.007341774830167846e+00 9.925638954203416242e-01
1.230000000000000000e+03 1.007391551629593707e+00 9.926428473887618509e-01
1.231000000000000000e+03 1.007311180301185827e+00 9.927494504232888817e-01
1.232000000000000000e+03 1.007236709305971534e+00 9.927892035137176885e-01
1.233000000000000000e+03 1.007266072230208698e+00 9.929109150237526160e-01
1.234000000000000000e+03 1.007131522532420664e+00 9.930590985960274786e-01
1.235000000000000000e+03 1.007011050589730061e+00 9.931538193917192059e-01
1.236000000000000000e+03 1.007256190137657770e+00 9.932760285866439887e-01
1.237000000000000000e+03 1.007186912359839148e+00 9.933303654487249945e-01
1.238000000000000000e+03 1.007157629845278235e+00 9.934741695433806363e-01
1.239000000000000000e+03 1.007243382958246336e+00 9.936042289898852076e-01
1.240000000000000000e+03 1.007141504918485975e+00 9.936869926341871384e-01
1.241000000000000000e+03 1.007121686118310766e+00 9.938191370687391446e-01
1.242000000000000000e+03 1.007194065674933858e+00 9.939305769907635923e-01
1.243000000000000000e+03 1.007094934361660421e+00 9.940634083118607967e-01
1.244000000000000000e+03 1.007024154251053849e+00 9.941197714515789263e-01
1.245000000000000000e+03 1.007006005800691328e+00 9.943116047748680186e-01
1.246000000000000000e+03 1.007068282571832674e+00 9.944381964956685582e-01
1.247000000000000000e+03 1.007040968627005206e+00 9.945397832937264981e-01
1.248000000000000000e+03 1.006963177083682659e+00 9.946587619201092689e-01
1.249000000000000000e+03 1.006883838252964347e+00 9.947232636542132633e-01
1.250000000000000000e+03 1.006896589998272251e+00 9.949778747949225011e-01
1.251000000000000000e+03 1.006786238235496844e+00 9.950482170459223896e-01
1.252000000000000000e+03 1.006779886849228367e+00 9.951206165948647264e-01
1.253000000000000000e+03 1.006853228071627138e+00 9.953589994348228664e-01
1.254000000000000000e+03 1.006758094107599089e+00 9.954463961482497014e-01
1.255000000000000000e+03 1.006615934243986654e+00 9.955658463949648151e-01
1.256000000000000000e+03 1.006524471069294879e+00 9.956977501339219216e-01
1.257000000000000000e+03 1.006611012246802384e+00 9.958673796831936098e-01
1.258000000000000000e+03 1.006578772332261007e+00 9.959912412197142739e-01
1.259000000000000000e+03 1.006496481999076043e+00 9.961205928955729760e-01
1.260000000000000000e+03 1.006424397803028503e+00 9.962633385772711181e-01
1.261000000000000000e+03 1.006355450508144678e+00 9.963376634130128862e-01
1.262000000000000000e+03 1.006256802257127658e+00 9.965361493685099825e-01
1.263000000000000000e+03 1.006268104337194380e+00 9.966764856061213207e-01
1.264000000000000000e+03 1.006173811888971814e+00 9.967886091666056103e-01
1.265000000000000000e+03 1.006076938090174622e+00 9.969366784185832442e-01
1.266000000000000000e+03 1.006088599428751396e+00 9.970857089440797738e-01
1.267000000000000000e+03 1.005979555269902903e+00 9.971860704934516484e-01
1.268000000000000000e+03 1.005878080476396708e+00 9.973476915434460466e-01
1.269000000000000000e+03 1.005815602788903584e+00 9.975522964486677191e-01
1.270000000000000000e+03 1.005764809109031876e+00 9.976380873891670387e-01
1.271000000000000000e+03 1.005669236140261935e+00 9.977782113573270273e-01
1.272000000000000000e+03 1.005644125978937264e+00 9.979357429687507608e-01
1.273000000000000000e+03 1.005561485499427699e+00 9.980847217473087785e-01
1.274000000000000000e+03 1.005449056454734702e+00 9.982428439100551332e-01
1.275000000000000000e+03 1.005414471008972077e+00 9.983659369984383414e-01
1.276000000000000000e+03 1.005326135547384148e+00 9.984919581245228493e-01
1.277000000000000000e+03 1.005229883303574434e+00 9.986357139061776689e-01
1.278000000000000000e+03 1.005166477933673308e+00 9.988209955147260288e-01
1.279000000000000000e+03 1.005068710621598305e+00 9.989373201003604041e-01
1.280000000000000000e+03 1.004975638057361342e+00 9.990413763559942151e-01
1.281000000000000000e+03 1.004892662602651088e+00 9.992588049432370445e-01
1.282000000000000000e+03 1.004806997445218064e+00 9.993908946455701825e-01
1.283000000000000000e+03 1.004716982063004638e+00 9.995061347435987287e-01
1.284000000000000000e+03 1.004642288578162734e+00 9.996500593115691391e-01
1.285000000000000000e+03 1.004554070403426147e+00 9.998127215036420878e-01
1.286000000000000000e+03 1.004451995863531399e+00 9.999875286932532470e-01
1.287000000000000000e+03 1.004365640960233064e+00 1.000091857730851741e+00
1.288000000000000000e+03 1.004274223756751461e+00 1.000224214798041578e+00
1.289000000000000000e+03 1.004182894464385578e+00 1.000432081567101950e+00
1.290000000000000000e+03 1.004092034564387115e+00 1.000545904481158432e+00
1.291000000000000000e+03 1.003995026231002008e+00 1.000720367971809965e+00
1.292000000000000000e+03 1.003918177096128739e+00 1.000863304025811917e+00
1.293000000000000000e+03 1.003812109132166785e+00 1.000952163995806554e+00
1.294000000000000000e+03 1.003700463040736679e+00 1.001168261361528256e+00
1.295000000000000000e+03 1.003636252871430212e+00 1.001286729384891494e+00
1.296000000000000000e+03 1.003533177897109718e+00 1.001429813485283926e+00
1.297000000000000000e+03 1.003435605035712497e+00 1.001572100188700576e+00
1.298000000000000000e+03 1.003351502116466287e+00 1.001693486869180028e+00
1.299000000000000000e+03 1.003254946725197660e+00 1.001899893593470647e+00
1.300000000000000000e+03 1.003141636269431203e+00 1.002026755060619667e+00
1.301000000000000000e+03 1.003054847424578178e+00 1.002149740289552726e+00
1.302000000000000000e+03 1.002976103094329829e+00 1.002369072281672935e+00
1.303000000000000000e+03 1.002886753703713607e+00 1.002448496594757321e+00
1.304000000000000000e+03 1.002778938562381317e+00 1.002634519778066391e+00
1.305000000000000000e+03 1.002703145795047712e+00 1.002775868994601804e+00
1.306000000000000000e+03 1.002616319460051031e+00 1.002873101749492069e+00
1.307000000000000000e+03 1.002489433073557645e+00 1.003073387671709060e+00
1.308000000000000000e+03 1.002430253878895838e+00 1.003271384020416157e+00
1.309000000000000000e+03 1.002341608117595317e+00 1.003379473620487516e+00
1.310000000000000000e+03 1.002250913440289271e+00 1.003492173113774921e+00
