# ll				TT_ab/TT 		EE_ab/EE
1.317000000000000000e+03 1.002033387237125650e+00 1.005633775630730087e+00
1.318000000000000000e+03 1.001954041418210650e+00 1.005871735360606811e+00
1.319000000000000000e+03 1.001852649248848870e+00 1.006074953721387999e+00
1.320000000000000000e+03 1.001762667219934011e+00 1.006172373257637087e+00
1.321000000000000000e+03 1.001648868888788568e+00 1.006428022414973311e+00
1.322000000000000000e+03 1.001554859250520790e+00 1.006630496814655107e+00
1.323000000000000000e+03 1.001469181950872089e+00 1.006744222257877075e+00
1.324000000000000000e+03 1.001394231862790862e+00 1.006962565111532149e+00
1.325000000000000000e+03 1.001268018582575747e+00 1.007176103284926016e+00
1.326000000000000000e+03 1.001208841309319419e+00 1.007315087118675567e+00
1.327000000000000000e+03 1.001124250314937347e+00 1.007453365263072609e+00
1.328000000000000000e+03 1.001011221970796505e+00 1.007678117717097255e+00
1.329000000000000000e+03 1.000973491714852059e+00 1.007888778133473329e+00
1.330000000000000000e+03 1.000855347292196385e+00 1.008082518434844532e+00
1.331000000000000000e+03 1.000792501715138449e+00 1.008211880735068400e+00
1.332000000000000000e+03 1.000717084390204459e+00 1.008466906370005578e+00
1.333000000000000000e+03 1.000637549754438416e+00 1.008621187648383488e+00
1.334000000000000000e+03 1.000587503728035177e+00 1.008741895335601768e+00
1.335000000000000000e+03 1.000488330109261526e+00 1.008945492328068738e+00
1.336000000000000000e+03 1.000429399826002097e+00 1.009193770274488422e+00
1.337000000000000000e+03 1.000386951627358911e+00 1.009361278041815302e+00
1.338000000000000000e+03 1.000302844234214117e+00 1.009492468639541007e+00
1.339000000000000000e+03 1.000242401691271432e+00 1.009695793362181515e+00
1.340000000000000000e+03 1.000193472949053808e+00 1.009828982285783106e+00
1.341000000000000000e+03 1.000139406357011707e+00 1.010015741920140542e+00
1.342000000000000000e+03 1.000095086072499750e+00 1.010243003872839163e+00
1.343000000000000000e+03 1.000017829690085236e+00 1.010442838477841443e+00
1.344000000000000000e+03 1.000000033862554316e+00 1.010558365252659074e+00
1.345000000000000000e+03 9.999683190997586957e-01 1.010708788247552281e+00
1.346000000000000000e+03 9.998702968871726604e-01 1.010991805887171635e+00
1.347000000000000000e+03 9.998622682215104751e-01 1.011076343014850831e+00
1.348000000000000000e+03 9.998146382339935245e-01 1.011314196854617986e+00
1.349000000000000000e+03 9.997731246731504928e-01 1.011506032868415783e+00
1.350000000000000000e+03 9.997472142338378331e-01 1.011571248575042326e+00
1.351000000000000000e+03 9.997169222101884856e-01 1.011843753960128156e+00
1.352000000000000000e+03 9.996888816969219382e-01 1.011972762828826866e+00
1.353000000000000000e+03 9.996570995536899762e-01 1.012122865947405304e+00
1.354000000000000000e+03 9.996383925082720223e-01 1.012349014754098553e+00
1.355000000000000000e+03 9.995719986395266154e-01 1.012451207487621962e+00
1.356000000000000000e+03 9.995583078403309507e-01 1.012620065540200454e+00
1.357000000000000000e+03 9.995705806088068801e-01 1.012847874934498682e+00
1.358000000000000000e+03 9.995519512354792413e-01 1.012981552045094658e+00
1.359000000000000000e+03 9.995684222032091837e-01 1.013070729770703338e+00
1.360000000000000000e+03 9.995379046408777723e-01 1.013256019541273645e+00
1.361000000000000000e+03 9.995356247170460451e-01 1.013500264304469045e+00
1.362000000000000000e+03 9.995297736113077924e-01 1.013628493815903919e+00
1.363000000000000000e+03 9.995728184305204822e-01 1.013790933272230577e+00
1.364000000000000000e+03 9.994855628644098156e-01 1.013950272389349649e+00
1.365000000000000000e+03 9.994359880654066774e-01 1.014104589622095709e+00
1.366000000000000000e+03 9.996146781615414811e-01 1.014300176444100421e+00
1.367000000000000000e+03 9.994639969521640355e-01 1.014352544835282144e+00
1.368000000000000000e+03 9.994713359536089303e-01 1.014545787239972352e+00
1.369000000000000000e+03 9.996099648965378615e-01 1.014741351270522562e+00
1.370000000000000000e+03 9.995608232806256765e-01 1.014807462644471636e+00
1.371000000000000000e+03 9.995733295515941697e-01 1.014985598379235743e+00
1.372000000000000000e+03 9.995888553631689932e-01 1.015069822072680372e+00
1.373000000000000000e+03 9.995923356241166458e-01 1.015217828764040320e+00
1.374000000000000000e+03 9.995790591954526461e-01 1.015433057199191413e+00
1.375000000000000000e+03 9.995833324395276831e-01 1.015549581702480664e+00
1.376000000000000000e+03 9.995956830344822075e-01 1.015574923651185291e+00
1.377000000000000000e+03 9.995582557804703061e-01 1.015855141698087882e+00
1.378000000000000000e+03 9.996503960403287925e-01 1.015884623575247003e+00
1.379000000000000000e+03 9.997642606546367494e-01 1.016008761317128251e+00
1.380000000000000000e+03 9.996604976976619650e-01 1.016238302892347178e+00
1.381000000000000000e+03 9.999145323820894937e-01 1.016197603725982113e+00
1.382000000000000000e+03 9.998712140147836269e-01 1.016451166371010517e+00
1.383000000000000000e+03 9.998034620958242691e-01 1.016506043586929531e+00
1.384000000000000000e+03 1.000067576842408990e+00 1.016606445586594187e+00
1.385000000000000000e+03 9.999451049016904181e-01 1.016730188156534265e+00
1.386000000000000000e+03 1.000119926008401272e+00 1.016724549372811204e+00
1.387000000000000000e+03 9.999790697045312093e-01 1.016976282919110908e+00
1.388000000000000000e+03 9.998908972810963691e-01 1.017070311477400013e+00
1.389000000000000000e+03 1.000272102603935176e+00 1.017060015307475140e+00
1.390000000000000000e+03 1.000182986178820288e+00 1.017129931864467318e+00
1.391000000000000000e+03 1.000166292038383808e+00 1.017234141046961637e+00
1.392000000000000000e+03 1.000268607226807882e+00 1.017378270139386975e+00
1.393000000000000000e+03 1.000308765910192577e+00 1.017336195725603742e+00
1.394000000000000000e+03 1.000416248736664349e+00 1.017485681479077142e+00
1.395000000000000000e+03 1.000376767328442051e+00 1.017577396474720786e+00
1.396000000000000000e+03 1.000432749956382095e+00 1.017450464879277261e+00
1.397000000000000000e+03 1.000616927814371060e+00 1.017718256930744358e+00
1.398000000000000000e+03 1.000676475288982070e+00 1.017702226248917485e+00
1.399000000000000000e+03 1.000620876860948361e+00 1.017616690864278084e+00
1.400000000000000000e+03 1.000726333369780452e+00 1.017807905396430179e+00
1.401000000000000000e+03 1.000786382070059988e+00 1.017792388019788108e+00
1.402000000000000000e+03 1.000806380922632188e+00 1.017764681707986174e+00
1.403000000000000000e+03 1.001031006239178067e+00 1.017699127116357349e+00
1.404000000000000000e+03 1.000960269689437299e+00 1.017782765407119205e+00
1.405000000000000000e+03 1.000959488594983515e+00 1.017876151526341921e+00
1.406000000000000000e+03 1.001336013024768823e+00 1.017780888472302081e+00
1.407000000000000000e+03 1.001100234948509193e+00 1.017832671482156837e+00
1.408000000000000000e+03 1.001183855312859361e+00 1.017769656131283673e+00
1.409000000000000000e+03 1.001386147418864780e+00 1.017705028671190615e+00
1.410000000000000000e+03 1.001280061122831633e+00 1.017742709055129868e+00
1.411000000000000000e+03 1.001440209001190018e+00 1.017666535572258502e+00
1.412000000000000000e+03 1.001691621442641456e+00 1.017617110374048117e+00
1.413000000000000000e+03 1.001733705903597782e+00 1.017556132673191893e+00
1.414000000000000000e+03 1.001676366996840262e+00 1.017494268514252287e+00
1.415000000000000000e+03 1.001740673575837182e+00 1.017427119748625319e+00
1.416000000000000000e+03 1.001903485325676080e+00 1.017361135647012471e+00
1.417000000000000000e+03 1.002033939458329748e+00 1.017274294282385805e+00
1.418000000000000000e+03 1.002075953593253743e+00 1.017248650725425474e+00
1.419000000000000000e+03 1.002139586441390007e+00 1.016974393291948164e+00
1.420000000000000000e+03 1.002206826339292922e+00 1.016933248536463497e+00
1.421000000000000000e+03 1.002237176606374680e+00 1.016851100896786875e+00
1.422000000000000000e+03 1.002413329008935428e+00 1.016679439969210952e+00
1.423000000000000000e+03 1.002467446469675671e+00 1.016527452800142450e+00
1.424000000000000000e+03 1.002441116943030952e+00 1.016358211256680466e+00
1.425000000000000000e+03 1.002796720644947293e+00 1.016198954793648301e+00
1.426000000000000000e+03 1.002681463061321221e+00 1.015987062187480916e+00
1.427000000000000000e+03 1.002728303729939041e+00 1.015937351291311019e+00
1.428000000000000000e+03 1.003024402466029086e+00 1.015624999259256089e+00
1.429000000000000000e+03 1.003018600443073005e+00 1.015433076896478104e+00
1.430000000000000000e+03 1.003055753516791881e+00 1.015352970294038926e+00
1.431000000000000000e+03 1.003285400057656318e+00 1.015042785014607984e+00
1.432000000000000000e+03 1.003193423354976410e+00 1.014756176222291861e+00
1.433000000000000000e+03 1.003216114332976083e+00 1.014559671167441168e+00
1.434000000000000000e+03 1.003531056643147235e+00 1.014321248485203997e+00
1.435000000000000000e+03 1.003487644293409531e+00 1.014121882740315339e+00
1.436000000000000000e+03 1.003664343892353150e+00 1.013772527693957759e+00
1.437000000000000000e+03 1.003813652049186711e+00 1.013553037825498659e+00
1.438000000000000000e+03 1.003856511876336066e+00 1.013317291628379913e+00
1.439000000000000000e+03 1.003920705442306716e+00 1.012980271157894574e+00
1.440000000000000000e+03 1.003946860766718574e+00 1.012624586134057703e+00
1.441000000000000000e+03 1.004104310545132606e+00 1.012403093597432413e+00
1.442000000000000000e+03 1.004275038571490919e+00 1.012027364712113187e+00
1.443000000000000000e+03 1.004263983902889734e+00 1.011689696972540853e+00
1.444000000000000000e+03 1.004472030256244874e+00 1.011309995925270266e+00
1.445000000000000000e+03 1.004486201592533767e+00 1.011022806483793168e+00
1.446000000000000000e+03 1.004624351736707277e+00 1.010783498237028288e+00
1.447000000000000000e+03 1.004836878740823947e+00 1.010229492676364194e+00
1.448000000000000000e+03 1.004697796778590613e+00 1.010006146563936724e+00
1.449000000000000000e+03 1.004946147709112170e+00 1.009584061580136138e+00
1.450000000000000000e+03 1.004946458310103097e+00 1.009168295543841465e+00
1.451000000000000000e+03 1.005112331700971140e+00 1.008890518494146571e+00
1.452000000000000000e+03 1.005310845911359108e+00 1.008454228149565202e+00
1.453000000000000000e+03 1.005219186388712993e+00 1.008051934942208128e+00
1.454000000000000000e+03 1.005302054605529349e+00 1.007642273050985748e+00
1.455000000000000000e+03 1.005425395987652681e+00 1.007198496713765268e+00
1.456000000000000000e+03 1.005728857462345083e+00 1.006871590490432178e+00
1.457000000000000000e+03 1.005790855165474174e+00 1.006525457065846840e+00
1.458000000000000000e+03 1.005681094242912188e+00 1.006119443458686424e+00
1.459000000000000000e+03 1.005919826608014045e+00 1.005508536351451765e+00
1.460000000000000000e+03 1.005974577391486990e+00 1.005314132309789610e+00
1.461000000000000000e+03 1.005967117254382703e+00 1.004970516997891750e+00
1.462000000000000000e+03 1.006331272439416669e+00 1.004351327755682588e+00
1.463000000000000000e+03 1.006320637067843027e+00 1.004073294771268277e+00
1.464000000000000000e+03 1.006399594736058001e+00 1.003588897058124374e+00
1.465000000000000000e+03 1.006495863936974544e+00 1.003128738898374506e+00
1.466000000000000000e+03 1.006505669958743576e+00 1.002769179481039163e+00
1.467000000000000000e+03 1.006778914460170427e+00 1.002424569174421576e+00
1.468000000000000000e+03 1.006621762834851275e+00 1.001914975324593282e+00
1.469000000000000000e+03 1.006996801615493542e+00 1.001596701168324666e+00
1.470000000000000000e+03 1.007078123368168265e+00 1.001126232431628127e+00
1.471000000000000000e+03 1.006875953983808580e+00 1.000623566458630265e+00
1.472000000000000000e+03 1.007092573710855365e+00 1.000403035165428944e+00
1.473000000000000000e+03 1.007404393320062930e+00 9.999907293533900621e-01
1.474000000000000000e+03 1.007465220567760111e+00 9.996174735295925151e-01
1.475000000000000000e+03 1.007429352452456017e+00 9.992854608597167010e-01
1.476000000000000000e+03 1.007555813017651403e+00 9.987574584653066134e-01
1.477000000000000000e+03 1.007612597459171422e+00 9.985326842902679800e-01
1.478000000000000000e+03 1.007719851528107613e+00 9.981981838059769130e-01
1.479000000000000000e+03 1.007769811693278506e+00 9.975633606993592473e-01
1.480000000000000000e+03 1.008003231772185870e+00 9.973598914900537737e-01
1.481000000000000000e+03 1.008053387517324540e+00 9.970862757865920356e-01
1.482000000000000000e+03 1.008104122827554461e+00 9.966757490731941171e-01
1.483000000000000000e+03 1.008199687369410347e+00 9.964530698944507048e-01
1.484000000000000000e+03 1.008260908431234393e+00 9.960756053108956731e-01
1.485000000000000000e+03 1.008418987114394261e+00 9.957048539046841062e-01
1.486000000000000000e+03 1.008514291057336587e+00 9.954814782870149426e-01
1.487000000000000000e+03 1.008557403258403484e+00 9.951207670290888041e-01
1.488000000000000000e+03 1.008663613221838729e+00 9.947441921127191389e-01
1.489000000000000000e+03 1.008789558102259676e+00 9.945905549221201181e-01
1.490000000000000000e+03 1.008852470107357124e+00 9.944498986309273647e-01
1.491000000000000000e+03 1.008936871710919503e+00 9.940498109155667672e-01
1.492000000000000000e+03 1.009003603839736085e+00 9.938303024639498773e-01
1.493000000000000000e+03 1.009124810533846617e+00 9.936002106863938144e-01
1.494000000000000000e+03 1.009198038199954794e+00 9.932536268968950033e-01
1.495000000000000000e+03 1.009268147804425642e+00 9.929810502884038881e-01
1.496000000000000000e+03 1.009403894281011516e+00 9.929769068135776422e-01
1.497000000000000000e+03 1.009435375300247184e+00 9.926871496698018715e-01
1.498000000000000000e+03 1.009525400393666006e+00 9.924469184244036901e-01
1.499000000000000000e+03 1.009640293389072685e+00 9.923153881275659227e-01
1.500000000000000000e+03 1.009678907397834280e+00 9.921356569387286273e-01
1.501000000000000000e+03 1.009775970761886521e+00 9.920564946225680636e-01
1.502000000000000000e+03 1.009872932544435997e+00 9.916405255976604716e-01
1.503000000000000000e+03 1.009917867540635505e+00 9.916728324750168078e-01
1.504000000000000000e+03 1.010022724311942621e+00 9.914921892342941634e-01
1.505000000000000000e+03 1.010099595698988217e+00 9.913238287530279358e-01
1.506000000000000000e+03 1.010157012285781475e+00 9.913344415650086061e-01
1.507000000000000000e+03 1.010246964027677885e+00 9.910321561512036581e-01
1.508000000000000000e+03 1.010310038790047660e+00 9.910204224601639744e-01
1.509000000000000000e+03 1.010374106204747102e+00 9.909682198479750070e-01
1.510000000000000000e+03 1.010466100660648570e+00 9.907980122877277918e-01
1.511000000000000000e+03 1.010530059755005317e+00 9.907601772761435166e-01
1.512000000000000000e+03 1.010603904288609245e+00 9.907127363277413723e-01
1.513000000000000000e+03 1.010670780035354488e+00 9.905812190864751177e-01
1.514000000000000000e+03 1.010679337688491719e+00 9.904226601851565670e-01
1.515000000000000000e+03 1.010768027425070548e+00 9.904709922042349568e-01
1.516000000000000000e+03 1.010843305125901148e+00 9.904887846838782428e-01
1.517000000000000000e+03 1.010897203108256370e+00 9.904243576135115523e-01
1.518000000000000000e+03 1.010971828427670527e+00 9.903480756847959920e-01
1.519000000000000000e+03 1.010989052945546307e+00 9.904086687972957215e-01
1.520000000000000000e+03 1.011050906444875830e+00 9.903106219956175904e-01
1.521000000000000000e+03 1.011162838500133443e+00 9.903452969045343224e-01
1.522000000000000000e+03 1.011204363340611811e+00 9.903789787673009659e-01
1.523000000000000000e+03 1.011227074356260580e+00 9.902855790667037805e-01
1.524000000000000000e+03 1.011312763221367428e+00 9.903430377709214749e-01
1.525000000000000000e+03 1.011340158734430172e+00 9.902884573132959556e-01
1.526000000000000000e+03 1.011368043391153826e+00 9.905314926055918123e-01
1.527000000000000000e+03 1.011453910086610231e+00 9.904033745255288457e-01
1.528000000000000000e+03 1.011485772860398091e+00 9.903987408290081396e-01
1.529000000000000000e+03 1.011502404645851394e+00 9.906250741283726402e-01
1.530000000000000000e+03 1.011546949029491271e+00 9.904990076346495975e-01
1.531000000000000000e+03 1.011585090240376683e+00 9.905074546116481304e-01
1.532000000000000000e+03 1.011622886103390240e+00 9.906773565188634612e-01
1.533000000000000000e+03 1.011670135894363387e+00 9.907491347955245109e-01
1.534000000000000000e+03 1.011681870913464731e+00 9.907031312720516736e-01
1.535000000000000000e+03 1.011736284599308533e+00 9.908835754015168362e-01
1.536000000000000000e+03 1.011748117115793377e+00 9.909454280620925148e-01
1.537000000000000000e+03 1.011703437672319073e+00 9.909129199827507728e-01
1.538000000000000000e+03 1.011833338311241004e+00 9.910399099898801190e-01
1.539000000000000000e+03 1.011882839847432880e+00 9.912805020435292436e-01
1.540000000000000000e+03 1.011801717575917081e+00 9.912252650656366848e-01
1.541000000000000000e+03 1.011849215006554781e+00 9.912487697534844155e-01
1.542000000000000000e+03 1.011890877567204416e+00 9.915752536941685458e-01
1.543000000000000000e+03 1.011923499745620569e+00 9.915723917087659878e-01
1.544000000000000000e+03 1.011902622041609412e+00 9.916052305456267701e-01
1.545000000000000000e+03 1.011910594969597454e+00 9.918185816630992191e-01
1.546000000000000000e+03 1.011951538877407630e+00 9.919034924415888188e-01
1.547000000000000000e+03 1.011929283068536911e+00 9.919933169338989165e-01
1.548000000000000000e+03 1.011928025202519121e+00 9.921822863888788424e-01
1.549000000000000000e+03 1.011903092868060128e+00 9.922731166313774054e-01
1.550000000000000000e+03 1.011949000840256740e+00 9.923344960319092634e-01
1.551000000000000000e+03 1.011933617418774967e+00 9.926026101471807639e-01
1.552000000000000000e+03 1.011889593081662708e+00 9.926800395841985925e-01
1.553000000000000000e+03 1.011915434413521053e+00 9.926862238365612434e-01
1.554000000000000000e+03 1.011891796331475968e+00 9.928552136599504419e-01
1.555000000000000000e+03 1.011890433995346283e+00 9.930466767320561550e-01
1.556000000000000000e+03 1.011846014685427342e+00 9.932758524434777136e-01
1.557000000000000000e+03 1.011843519126769841e+00 9.933170040346158691e-01
1.558000000000000000e+03 1.011816038433867471e+00 9.934597454804334760e-01
1.559000000000000000e+03 1.011737122910604914e+00 9.936745298987305075e-01
1.560000000000000000e+03 1.011776872469556166e+00 9.937863666927725381e-01
1.561000000000000000e+03 1.011815643435441503e+00 9.939291686477323973e-01
1.562000000000000000e+03 1.011738570359516753e+00 9.940412864917281821e-01
1.563000000000000000e+03 1.011691607225098100e+00 9.942357457977812896e-01
1.564000000000000000e+03 1.011632519086654192e+00 9.944141384265191563e-01
1.565000000000000000e+03 1.011584843396407640e+00 9.945625556842816462e-01
1.566000000000000000e+03 1.011606096893481244e+00 9.948346963458680747e-01
1.567000000000000000e+03 1.011556724271375218e+00 9.949194526768345703e-01
1.568000000000000000e+03 1.011494615816201037e+00 9.950409299752670522e-01
1.569000000000000000e+03 1.011436051032250649e+00 9.951946961205717646e-01
1.570000000000000000e+03 1.011368198442592181e+00 9.951759021928848759e-01
1.571000000000000000e+03 1.011326179856771645e+00 9.955223406523882046e-01
1.572000000000000000e+03 1.011296374810539689e+00 9.957117026666890691e-01
1.573000000000000000e+03 1.011185339455641152e+00 9.958672090026781110e-01
1.574000000000000000e+03 1.011150097553273008e+00 9.960204636436085224e-01
1.575000000000000000e+03 1.011115123007799044e+00 9.962082021254738962e-01
1.576000000000000000e+03 1.010997028143174381e+00 9.965318037437397303e-01
1.577000000000000000e+03 1.010969705999883450e+00 9.965479885062406007e-01
1.578000000000000000e+03 1.010888708053935048e+00 9.968075708351745723e-01
1.579000000000000000e+03 1.010806434507534490e+00 9.969526263543876388e-01
1.580000000000000000e+03 1.010774540689149514e+00 9.970261083838484195e-01
1.581000000000000000e+03 1.010654026257838733e+00 9.972156086768859673e-01
1.582000000000000000e+03 1.010589911811262009e+00 9.975615726136757289e-01
1.583000000000000000e+03 1.010499660229855712e+00 9.977099310890166217e-01
1.584000000000000000e+03 1.010449799400869875e+00 9.976550679393973997e-01
1.585000000000000000e+03 1.010377570851100915e+00 9.980535253941220653e-01
1.586000000000000000e+03 1.010225278861293985e+00 9.982134054814894020e-01
1.587000000000000000e+03 1.010159341549673240e+00 9.983170825903306955e-01
1.588000000000000000e+03 1.010065317123848061e+00 9.986030972628154867e-01
1.589000000000000000e+03 1.009988381448025940e+00 9.987589324491571441e-01
1.590000000000000000e+03 1.009862581657964942e+00 9.989732261334499652e-01
1.591000000000000000e+03 1.009780974402784137e+00 9.990787934894391764e-01
1.592000000000000000e+03 1.009687595155584150e+00 9.992838150870773095e-01
1.593000000000000000e+03 1.009589131118113547e+00 9.994681500889778247e-01
1.594000000000000000e+03 1.009513782985171249e+00 9.996322991932105051e-01
1.595000000000000000e+03 1.009342878109973141e+00 9.998935698370744474e-01
1.596000000000000000e+03 1.009264786327100705e+00 1.000055116053892190e+00
1.597000000000000000e+03 1.009158441573085208e+00 1.000243171846993073e+00
1.598000000000000000e+03 1.009064269124126723e+00 1.000422326584477162e+00
1.599000000000000000e+03 1.008940618289425384e+00 1.000608256633906068e+00
1.600000000000000000e+03 1.008783970052987256e+00 1.000773992262897538e+00
1.601000000000000000e+03 1.008778888202431334e+00 1.001012141950369694e+00
1.602000000000000000e+03 1.008587386990372980e+00 1.001250288233065833e+00
1.603000000000000000e+03 1.008454012377746567e+00 1.001415078434912731e+00
1.604000000000000000e+03 1.008396546870038435e+00 1.001601429546877808e+00
1.605000000000000000e+03 1.008236180695396556e+00 1.001774743085016350e+00
1.606000000000000000e+03 1.008135567451724945e+00 1.001978754692977258e+00
1.607000000000000000e+03 1.008025084088307821e+00 1.002073253093315408e+00
1.608000000000000000e+03 1.007886142413612074e+00 1.002304809710701683e+00
1.609000000000000000e+03 1.007727545023856530e+00 1.002641035124972602e+00
1.610000000000000000e+03 1.007667332227633494e+00 1.002695334040498709e+00
1.611000000000000000e+03 1.007497561269902864e+00 1.002959301738112208e+00
1.612000000000000000e+03 1.007387611982415443e+00 1.003212237066278378e+00
1.613000000000000000e+03 1.007276327099799307e+00 1.003303343048086438e+00
1.614000000000000000e+03 1.007104244808010307e+00 1.003509883128026026e+00
1.615000000000000000e+03 1.007030242144567600e+00 1.003692651314680662e+00
1.616000000000000000e+03 1.006895294436438659e+00 1.003858186616932047e+00
1.617000000000000000e+03 1.006760354573048799e+00 1.004120507723724964e+00
1.618000000000000000e+03 1.006680091238858932e+00 1.004290969544060719e+00
1.619000000000000000e+03 1.006514251002912808e+00 1.004463376077802117e+00
1.620000000000000000e+03 1.006349764911981470e+00 1.004724142469722858e+00
1.621000000000000000e+03 1.006257602987189470e+00 1.004911219825688873e+00
1.622000000000000000e+03 1.006151004417316752e+00 1.005034511354735205e+00
1.623000000000000000e+03 1.006024096778142640e+00 1.005216317755050826e+00
1.624000000000000000e+03 1.005846085314870519e+00 1.005509885662588365e+00
1.625000000000000000e+03 1.005744289728231156e+00 1.005582697714270113e+00
1.626000000000000000e+03 1.005668166161080013e+00 1.005878180915719122e+00
1.627000000000000000e+03 1.005551516269046042e+00 1.006067649523518570e+00
1.628000000000000000e+03 1.005424188206209601e+00 1.006189091863150864e+00
1.629000000000000000e+03 1.005231567894421252e+00 1.006414364787426630e+00
1.630000000000000000e+03 1.005162051305903637e+00 1.006582338493371642e+00
1.631000000000000000e+03 1.005092568250561591e+00 1.006883459828078031e+00
1.632000000000000000e+03 1.004897048949076943e+00 1.007002666655621326e+00
1.633000000000000000e+03 1.004766669611693475e+00 1.007159478199234126e+00
1.634000000000000000e+03 1.004642404808266942e+00 1.007355825434628205e+00
1.635000000000000000e+03 1.004569607598812420e+00 1.007651356771098738e+00
1.636000000000000000e+03 1.004427134022575219e+00 1.007807702877030920e+00
1.637000000000000000e+03 1.004363252870573930e+00 1.007860081313018963e+00
1.638000000000000000e+03 1.004197260885064447e+00 1.008187535916114319e+00
1.639000000000000000e+03 1.004066057251700395e+00 1.008396314130715066e+00
1.640000000000000000e+03 1.004040313555469188e+00 1.008528687096987619e+00
1.641000000000000000e+03 1.003849772213921465e+00 1.008806375986196935e+00
1.642000000000000000e+03 1.003768995387195107e+00 1.008883267682707752e+00
1.643000000000000000e+03 1.003705933246494819e+00 1.009043093821089920e+00
1.644000000000000000e+03 1.003607918570547097e+00 1.009375951220843115e+00
1.645000000000000000e+03 1.003482393414371288e+00 1.009540512881852203e+00
1.646000000000000000e+03 1.003352130185988456e+00 1.009625940230634233e+00
1.647000000000000000e+03 1.003265996323455145e+00 1.009910416051247761e+00
1.648000000000000000e+03 1.003154452543500774e+00 1.010088728925262025e+00
1.649000000000000000e+03 1.003098852040481992e+00 1.010207944606009933e+00
1.650000000000000000e+03 1.002991890170200850e+00 1.010378006225933767e+00
1.651000000000000000e+03 1.002884788564782026e+00 1.010722351535076946e+00
1.652000000000000000e+03 1.002827969375491346e+00 1.010944979137031741e+00
1.653000000000000000e+03 1.002718274928757092e+00 1.010887653004825637e+00
1.654000000000000000e+03 1.002619484074899203e+00 1.011155956395640043e+00
1.655000000000000000e+03 1.002528987896224022e+00 1.011341755783471630e+00
1.656000000000000000e+03 1.002542900059023134e+00 1.011547505927516299e+00
1.657000000000000000e+03 1.002429007785049064e+00 1.011772669094999300e+00
1.658000000000000000e+03 1.002273102179574993e+00 1.011918172870101662e+00
1.659000000000000000e+03 1.002262162232781639e+00 1.012061523683966735e+00
1.660000000000000000e+03 1.002162210797221675e+00 1.012307870668257781e+00
1.661000000000000000e+03 1.002123083512638013e+00 1.012479750701695380e+00
1.662000000000000000e+03 1.002078994877783069e+00 1.012541895583660922e+00
1.663000000000000000e+03 1.001993956862993640e+00 1.012806130514739333e+00
1.664000000000000000e+03 1.001927015459994852e+00 1.013038395784422452e+00
1.665000000000000000e+03 1.001828573947927570e+00 1.013217012080963153e+00
1.666000000000000000e+03 1.001837682772113824e+00 1.013330930995721024e+00
1.667000000000000000e+03 1.001748311696780025e+00 1.013440268102687503e+00
1.668000000000000000e+03 1.001644883996335889e+00 1.013643471834714038e+00
1.669000000000000000e+03 1.001695726039171896e+00 1.013826157093152158e+00
1.670000000000000000e+03 1.001594763461961302e+00 1.014014143031932047e+00
1.671000000000000000e+03 1.001495575714320685e+00 1.014220020154290580e+00
1.672000000000000000e+03 1.001540818228110474e+00 1.014367340810852891e+00
1.673000000000000000e+03 1.001458171466350855e+00 1.014401955680310996e+00
1.674000000000000000e+03 1.001441745105839054e+00 1.014609716646729609e+00
1.675000000000000000e+03 1.001438540475497518e+00 1.014950079661046667e+00
1.676000000000000000e+03 1.001316657991312642e+00 1.014960725667718000e+00
1.677000000000000000e+03 1.001354923696593513e+00 1.015113568151401191e+00
1.678000000000000000e+03 1.001323097854084576e+00 1.015395227151600688e+00
1.679000000000000000e+03 1.001261191584853050e+00 1.015397096602065341e+00
1.680000000000000000e+03 1.001238759696267966e+00 1.015680748822279655e+00
1.681000000000000000e+03 1.001239627842411384e+00 1.015861799911681018e+00
1.682000000000000000e+03 1.001258157653028169e+00 1.015823556858329368e+00
1.683000000000000000e+03 1.001183019745127911e+00 1.016033706096088229e+00
1.684000000000000000e+03 1.001163484232304057e+00 1.016225363265109483e+00
1.685000000000000000e+03 1.001166026150553945e+00 1.016257609849969823e+00
1.686000000000000000e+03 1.001175408273289991e+00 1.016582846398268458e+00
1.687000000000000000e+03 1.001135267015231367e+00 1.016674123275953967e+00
1.688000000000000000e+03 1.001135903092691182e+00 1.016658996471114795e+00
1.689000000000000000e+03 1.001173454345724911e+00 1.016920653459268964e+00
1.690000000000000000e+03 1.001173404065022199e+00 1.016974895640464949e+00
1.691000000000000000e+03 1.001135944787339804e+00 1.017201621247608490e+00
1.692000000000000000e+03 1.001135296597123858e+00 1.017358458738473637e+00
1.693000000000000000e+03 1.001175302716713844e+00 1.017236335595761210e+00
1.694000000000000000e+03 1.001166706379119642e+00 1.017497394124782684e+00
1.695000000000000000e+03 1.001161011320404137e+00 1.017730953536314153e+00
1.696000000000000000e+03 1.001192415074431796e+00 1.017712023356770912e+00
1.697000000000000000e+03 1.001223033970764842e+00 1.017914551561388770e+00
1.698000000000000000e+03 1.001219735183731085e+00 1.017909086404563679e+00
1.699000000000000000e+03 1.001202065359991122e+00 1.018101541420289635e+00
1.700000000000000000e+03 1.001275948834272844e+00 1.018139606812582754e+00
1.701000000000000000e+03 1.001299017623573651e+00 1.018179742238188190e+00
1.702000000000000000e+03 1.001283375683914345e+00 1.018365636126125295e+00
1.703000000000000000e+03 1.001322275021816033e+00 1.018412544013455712e+00
1.704000000000000000e+03 1.001332720676144650e+00 1.018434133945200326e+00
